subject,video_title,video_url,video_id,matched_topics,youtube_id
precalculus,Sine Solutions,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:trig/x9e81a4f98389efdf:sinus-eq/v/sine-solutions,NC7iWEQ9Kug,"dilations, line of reflection, sine, translations",
precalculus,Vector Word Problem Resultant Velocity,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:vectors/x9e81a4f98389efdf:vec-models/v/vector-word-problem-resultant-velocity,Neon4dpvmUk,,
precalculus,Conic Sections Hyperbolas 3,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:conics/x9e81a4f98389efdf:non-origin-hyperb/v/conic-sections-hyperbolas-3,lGQw-W1PxBE,"conic sections, conic sections in the coordinate plane, cross section, cross sections, hyperbolas",
precalculus,Adding And Subtracting Vectors,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:vectors/x9e81a4f98389efdf:vector-add-sub/v/adding-and-subtracting-vectors,VgqsM-XdBD0,,
precalculus,Intermediate Value Theorem,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:limits-and-continuity/x9e81a4f98389efdf:working-with-the-intermediate-value-theorem/v/intermediate-value-theorem,9xgO-EJ3sr0,"alternate exterior angle theorem, alternate interior angle theorem, alternate interior angles theorem, same side interior angle theorem, triangle sum theorem",
precalculus,Expected Value Of A Discrete Random Variable,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:prob-comb/x9e81a4f98389efdf:expected-value/v/expected-value-of-a-discrete-random-variable,qafPcWNUiM8,,
precalculus,Multiply Complex Numbers Polar,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:complex/x9e81a4f98389efdf:complex-mul-div-polar/v/multiply-complex-numbers-polar,VkdXztTFsvM,,
precalculus,Foci Of A Hyperbola,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:conics/x9e81a4f98389efdf:hyperb-foci/v/foci-of-a-hyperbola,S0Fd2Tg2v7M,"hyperbolas, power of a point",
precalculus,Law Of Sines,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:trig/x9e81a4f98389efdf:law-of-sines/v/law-of-sines,VjmFKle7xIw,"law of cosines, law of reflection, law of sines",
precalculus,Flow Chart Of Limit Strategies,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:limits-and-continuity/x9e81a4f98389efdf:selecting-procedures-for-determining-limits/v/flow-chart-of-limit-strategies,ZaLw1cunN3s,,
precalculus,Factorial And Counting Seat Arrangements,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:prob-comb/x9e81a4f98389efdf:combinatorics-precalc/v/factorial-and-counting-seat-arrangements,eoxbgUIYhHo,,
precalculus,Dogs Cats And Bears In A Pet Store Visual Argument,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:rational-functions/x9e81a4f98389efdf:modeling-with-rational-functions/v/dogs-cats-and-bears-in-a-pet-store-visual-argument,glEP04Pzap8,,
precalculus,Complex Conjugates,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:complex/x9e81a4f98389efdf:complex-div/v/complex-conjugates,BZxZ_eEuJBM,,
precalculus,Geo Series Intro,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:series/x9e81a4f98389efdf:geo-series/v/geo-series-intro,BdsURIUQ04k,same side interior angles,
precalculus,Introduction To Conic Sections,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:conics/x9e81a4f98389efdf:conics-intro/v/introduction-to-conic-sections,0A7RR0oy2ho,"conic sections, conic sections in the coordinate plane, cross sections, golden ratio construction, locus definition of conics",
precalculus,Discontinuities Of Rational Functions,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:rational-functions/x9e81a4f98389efdf:discontinuities-of-rational-functions/v/discontinuities-of-rational-functions,qoMimDT7D8w,circular functions,
precalculus,Binomial Theorem,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:series/x9e81a4f98389efdf:binomial/v/binomial-theorem,iPwrDWQ7hPc,"alternate exterior angle theorem, alternate interior angle theorem, alternate interior angles theorem, angle bisector theorem, building a pyramid using pythagorean theorem, converse of alternate exterior angle theorem, converse of alternative interior angle theorem, converse of corresponding angle theorem, converse of same side exterior angle theorem, converse of same side interior angle theorem, corresponding angle theorem, exterior angle theorem, history of pythagorean theorem, hl theorems, isosceles angle theorem, isosceles triangle theorem, midsegment theorem, perpendicular bisector theorem, pythagorean theorem, same side exterior angle theorem, same side interior angle theorem, triangle sum theorem, vertical angles theorem",
precalculus,Matrices As Transformations Of The Plane,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:matrices/x9e81a4f98389efdf:matrices-as-transformations/v/matrices-as-transformations-of-the-plane,PtjdhADnJi4,"3d transformations, composition of transformations, congruence through transformations, geometric transformations in complex plane, möbius transformations, plane, similarity through transformations, transformation rule, transformational proof of congruence, transformations, transformations on the coordinate plane",
precalculus,Sigma Notation Sum,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:series/x9e81a4f98389efdf:geo-series-notation/v/sigma-notation-sum,5jwXThH6fg4,set notation and logic,
precalculus,Absolute Value Of A Complex Number,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:complex/x9e81a4f98389efdf:complex-abs-angle/v/absolute-value-of-a-complex-number,yvzyC4VBpUU,,
precalculus,Discrete Probability Distribution,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:prob-comb/x9e81a4f98389efdf:probability-distributions-introduction/v/discrete-probability-distribution,cqK3uRoPtk0,,
precalculus,Using Matrices To Manipulate Data Pet Store,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:matrices/x9e81a4f98389efdf:using-matrices-to-manipulate-data/v/using-matrices-to-manipulate-data-pet-store,g-ljbR62EAQ,,
precalculus,Trigonometry Unit Circle Symmetry,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:trig/x9e81a4f98389efdf:trig-id/v/trigonometry-unit-circle-symmetry,tzQ7arA917E,"circle, circle area, line symmetry, symmetry, trigonometry, unit circle",
precalculus,Law Of Cosines Word Problem,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:trig/x9e81a4f98389efdf:solving-general-triangles/v/law-of-cosines-word-problem,6kGi1dvGZNY,"law of cosines, law of sines",
precalculus,Function Composition,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:composite/x9e81a4f98389efdf:composing/v/function-composition,wUNWjd4bMmw,composition of transformations,
precalculus,Types Of Discontinuities,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:limits-and-continuity/x9e81a4f98389efdf:exploring-types-of-discontinuities/v/types-of-discontinuities,NVGBq_V-F6U,,
precalculus,Continuity At A Point,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:limits-and-continuity/x9e81a4f98389efdf:defining-continuity-at-a-point/v/continuity-at-a-point,3KMqU5j7irw,"point, power of a point",
precalculus,Using Matrices To Transform A 4D Vector,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:matrices/x9e81a4f98389efdf:transforming-3d-and-4d-vectors-with-matrices/v/using-matrices-to-transform-a-4d-vector,Foy8cAMqnAo,,
precalculus,Limit Example 1,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:limits-and-continuity/x9e81a4f98389efdf:determining-limits-using-algebraic-manipulation/v/limit-example-1,EAa3J_nDkoI,,
precalculus,Matrix Addition And Subtraction 1,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:matrices/x9e81a4f98389efdf:adding-and-subtracting-matrices/v/matrix-addition-and-subtraction-1,WR9qCSXJlyY,,
precalculus,Probabilities Fair Decisions Example,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:prob-comb/x9e81a4f98389efdf:decisions-with-probability/v/probabilities-fair-decisions-example,Z_5f3kys52o,,
precalculus,Multiply Complex Graphically 3I,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:complex/x9e81a4f98389efdf:complex-mul/v/multiply-complex-graphically-3i,fqwR6RNPJgc,,
precalculus,Introduction To Infinite Limits,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:limits-and-continuity/x9e81a4f98389efdf:connecting-infinite-limits-and-vertical-asymptotes/v/introduction-to-infinite-limits,WS-76fFFICY,,
precalculus,Scalar Multiplication,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:matrices/x9e81a4f98389efdf:multiplying-matrices-by-scalars/v/scalar-multiplication,TbaltFbJ3wE,multiplication property of equality,
precalculus,Verify Inverse Functions From Tables,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:composite/x9e81a4f98389efdf:verifying-inverse/v/verify-inverse-functions-from-tables,UTUuyCXFAs4,"circular functions, inverse, inverse trig functions, truth tables",
precalculus,Conic Sections Intro To Hyperbolas,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:conics/x9e81a4f98389efdf:hyperb-intro/v/conic-sections-intro-to-hyperbolas,pzSyOTkAsY4,"conic sections, conic sections in the coordinate plane, cross sections, hyperbolas",
precalculus,Reading Inverse Values From A Graph,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:composite/x9e81a4f98389efdf:inverse-functions-in-graphs-and-tables/v/reading-inverse-values-from-a-graph,nEWYKpTCX-U,inverse,
precalculus,Adding Vectors In Magnitude And Direction Form,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:vectors/x9e81a4f98389efdf:vec-add-mag-dir/v/adding-vectors-in-magnitude-and-direction-form,yFPfO_eHJdY,bearing and direction,
precalculus,Inverse Matrix Introduction,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:matrices/x9e81a4f98389efdf:intro-to-matrix-inverses/v/inverse-matrix-introduction,sT9IgHjjhiY,"inverse, inverse trig functions, mathematical induction",
precalculus,Probability With Playing Cards And Venn Diagrams,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:prob-comb/x9e81a4f98389efdf:addition-rule-prob-precalc/v/probability-with-playing-cards-and-venn-diagrams,obZzOq_wSCg,,
precalculus,Plotting Complex Numbers On The Complex Plane,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:complex/x9e81a4f98389efdf:complex-plane/v/plotting-complex-numbers-on-the-complex-plane,kGzXIbauGQk,"geometric transformations in complex plane, plane, proving triangles on the coordinate plane, transformations on the coordinate plane",
precalculus,Complex Plane Distance Midpoint,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:complex/x9e81a4f98389efdf:complex-distance-midpoint/v/complex-plane-distance-midpoint,Efoeqb6tC88,"distance between, distance formula, geometric transformations in complex plane, midpoint formula, plane",
precalculus,Conic Sections Intro To Ellipses,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:conics/x9e81a4f98389efdf:ellipse-center-radii/v/conic-sections-intro-to-ellipses,lvAYFUIEpFI,"conic sections, conic sections in the coordinate plane, cross sections, ellipses",
precalculus,Introduction To Limits At Infinity,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:limits-and-continuity/x9e81a4f98389efdf:connecting-limits-at-infinity-and-horizontal-asymptotes/v/introduction-to-limits-at-infinity,eh_ATp0hbB0,,
precalculus,Angles Of Vectors From Components,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:vectors/x9e81a4f98389efdf:magnitude-direction/v/angles-of-vectors-from-components,A3OuFLHum6w,"angles of depression, angles of elevation, complementary angles, naming angles, properties of exponents",
precalculus,Representing Systems Of Equations With Matrices,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:matrices/x9e81a4f98389efdf:representing-systems-with-matrices/v/representing-systems-of-equations-with-matrices,V8lIpRHjthk,"graphing systems of equations, linear equations, systems of equations",
precalculus,Matrix Multiplication Intro,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:matrices/x9e81a4f98389efdf:multiplying-matrices-by-matrices/v/matrix-multiplication-intro,kT4Mp9EdVqs,multiplication property of equality,
precalculus,End Behavior Of Rational Functions,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:rational-functions/x9e81a4f98389efdf:end-behavior-of-rational-functions/v/end-behavior-of-rational-functions,Vtcmyr5IGYY,circular functions,
precalculus,Sum Of Arithmetic Sequence Arithmetic Series,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:series/x9e81a4f98389efdf:arith-series/v/sum-of-arithmetic-sequence-arithmetic-series,cYw4MFWsB6c,,
precalculus,Inverse Of A 2X2 Matrix,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:matrices/x9e81a4f98389efdf:practice-finding-inverses-of-2x2-matrices/v/inverse-of-a-2x2-matrix,01c12NaUQDw,inverse,
precalculus,Cosine Sine And Tangent Of 6 And 3,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:trig/x9e81a4f98389efdf:special-trigonometric-values-in-the-first-quadrant/v/cosine-sine-and-tangent-of-6-and-3,Tt_ATh5mCGw,"cosine, sine, tangent, tangent line",
precalculus,Multiplying And Dividing Rational Expressions Monomial Numerator Denominator,https://www.khanacademy.org/math/precalculus/x9e81a4f98389efdf:rational-functions/x9e81a4f98389efdf:multiplying-and-dividing-rational-expressions/v/multiplying-and-dividing-rational-expressions-monomial-numerator-denominator,6nALFmvvgds,evaluating expressions,
probability,Experimental Versus Theoretical Probability Simulation,https://www.khanacademy.org/math/probability/xa88397b6:probability/xa88397b6:probability-from-simulations/v/experimental-versus-theoretical-probability-simulation,Nos-xOCpQqg,,
probability,Sample Variance,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:standard-deviation/v/sample-variance,iHXdzfF7UEs,scalene triangle,
probability,Box And Whisker Plot Exercise Example,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/box--whisker-plots-a1/v/box-and-whisker-plot-exercise-example,m6xURMj2ztk,,
probability,Introduction To Combinations,https://www.khanacademy.org/math/probability/xa88397b6:probability/counting-combinations/v/introduction-to-combinations,iKy-d5_erhI,,
probability,Intro Experiment Design,https://www.khanacademy.org/math/probability/xa88397b6:study-design/observational-studies-experiments/v/intro-experiment-design,Fw8qsuZNzH4,,
probability,Ck12 Org Normal Distribution Problems Qualitative Sense Of Normal Distributions,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/normal-distributions-a2ii/v/ck12-org-normal-distribution-problems-qualitative-sense-of-normal-distributions,79duxPXpyKQ,,
probability,Identifying A Sample And Population,https://www.khanacademy.org/math/probability/xa88397b6:study-design/samples-surveys/v/identifying-a-sample-and-population,VPM84_yfx5Q,,
probability,Theoretical Probability Distribution Example Tables,https://www.khanacademy.org/math/probability/xa88397b6:probability-distributions-expected-value/xa88397b6:theoretical-empirical-probability-distributions/v/theoretical-probability-distribution-example-tables,hA8VmhkKEJo,truth tables,
probability,Regression Residual Intro,https://www.khanacademy.org/math/probability/xa88397b6:scatterplots/xa88397b6:residuals/v/regression-residual-intro,VqD-nf1YUks,,
probability,Factorial And Counting Seat Arrangements,https://www.khanacademy.org/math/probability/xa88397b6:probability/counting-permutations/v/factorial-and-counting-seat-arrangements,eoxbgUIYhHo,,
probability,Probabilities Fair Decisions Example,https://www.khanacademy.org/math/probability/xa88397b6:probability-distributions-expected-value/xa88397b6:decisions-probability/v/probabilities-fair-decisions-example,Z_5f3kys52o,,
probability,Frequency Tables And Dot Plots,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/xa88397b6:frequency-tables-dot-plots/v/frequency-tables-and-dot-plots,gdE46YSedvE,truth tables,
probability,Probability With Playing Cards And Venn Diagrams,https://www.khanacademy.org/math/probability/xa88397b6:probability/addition-rule-for-probability/v/probability-with-playing-cards-and-venn-diagrams,obZzOq_wSCg,,
probability,Two Way Frequency Tables And Venn Diagrams,https://www.khanacademy.org/math/probability/xa88397b6:two-way-tables/two-way-frequency-tables/v/two-way-frequency-tables-and-venn-diagrams,l5MrtV7ZN88,truth tables,
probability,Examples Of Bias In Surveys,https://www.khanacademy.org/math/probability/xa88397b6:study-design/xa88397b6:potential-problems-sampling/v/examples-of-bias-in-surveys,r1R00l8Z5lg,,
probability,Calculating Percentile,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:percentiles-z-scores/v/calculating-percentile,Ngyt8Q5tWkU,percent change,
probability,Bivariate Relationship Linearity Strength And Direction,https://www.khanacademy.org/math/probability/xa88397b6:scatterplots/creating-interpreting-scatterplots/v/bivariate-relationship-linearity-strength-and-direction,30LcZqRfPRY,bearing and direction,
probability,Techniques For Generating A Simple Random Sample,https://www.khanacademy.org/math/probability/xa88397b6:study-design/xa88397b6:sampling-methods/v/techniques-for-generating-a-simple-random-sample,acfjqWTwee0,,
probability,Statistics Intro Mean Median And Mode,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/xa88397b6:mean-median-data-displays/v/statistics-intro-mean-median-and-mode,h8EYEJ32oQ8,,
probability,Probability Using Combinations,https://www.khanacademy.org/math/probability/xa88397b6:probability/probability-counting-permutations-combinations/v/probability-using-combinations,Xqfcy1rqMbI,,
probability,Expected Value Of A Discrete Random Variable,https://www.khanacademy.org/math/probability/xa88397b6:probability-distributions-expected-value/expected-value-geo/v/expected-value-of-a-discrete-random-variable,qafPcWNUiM8,,
probability,Discrete Probability Distribution,https://www.khanacademy.org/math/probability/xa88397b6:probability-distributions-expected-value/xa88397b6:probability-distributions-introduction/v/discrete-probability-distribution,cqK3uRoPtk0,,
probability,Marginal Distribution And Conditional Distribution,https://www.khanacademy.org/math/probability/xa88397b6:two-way-tables/two-way-relative-frequency-tables/v/marginal-distribution-and-conditional-distribution,Iw9fEYIpPMA,"conditional, conditional statements",
probability,Comparing Distributions,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:untitled-193/v/comparing-distributions,lT3LRjtSbJc,,
probability,Histograms Intro,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/xa88397b6:histograms/v/histograms-intro,gSEYtAjuZ-Y,,
probability,Compound Probability Of Independent Events,https://www.khanacademy.org/math/probability/xa88397b6:probability/xa88397b6:multiplication-rule/v/compound-probability-of-independent-events,xSc4oLA9e8o,,
probability,Calculating Interquartile Range Iqr,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/xa88397b6:interquartile-range/v/calculating-interquartile-range-iqr,qLYYHWYr8xI,,
probability,Statistical Significance Experiment,https://www.khanacademy.org/math/probability/xa88397b6:study-design/xa88397b6:inference-experiments/v/statistical-significance-experiment,jLFeqQxGtOc,,
probability,Interpreting Slope Of Regression Line,https://www.khanacademy.org/math/probability/xa88397b6:scatterplots/estimating-trend-lines/v/interpreting-slope-of-regression-line,PplggM0KtJ8,"line, slope",
probability,Testing Independence From Experimental Data,https://www.khanacademy.org/math/probability/xa88397b6:probability/conditional-probability-geo/v/testing-independence-from-experimental-data,pIfpHdGVwLU,,
probability,Z Table For Proportion Below,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:normal-distribution-calculations/v/z-table-for-proportion-below,Fo4kitkFB3I,proportion,
trigonometry,Trigonometry Unit Circle Symmetry,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/trig-values-special-angles/v/trigonometry-unit-circle-symmetry,tzQ7arA917E,"circle, circle area, line symmetry, symmetry, trigonometry, unit circle",
trigonometry,Inverse Trig Functions Arcsin,https://www.khanacademy.org/math/trigonometry/trig-equations-and-identities/inverse-trig-functions/v/inverse-trig-functions-arcsin,JGU74wbZMLg,"circular functions, graphing trig functions, inverse, inverse trig functions, reciprocal trig functions, trig",
trigonometry,Trigonometry Identity Review Fun,https://www.khanacademy.org/math/trigonometry/trig-equations-and-identities/xfefa5515:angle-addition-identities/v/trigonometry-identity-review-fun,a70-dYvDJZY,"trigonometric identities, trigonometry",
trigonometry,Law Of Cosines Example,https://www.khanacademy.org/math/trigonometry/trig-with-general-triangles/law-of-cosines/v/law-of-cosines-example,ZElOxG7_m3c,"law of cosines, law of sines, proof by counterexample",
trigonometry,We Graph Domain And Range Of Sine Function,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/graphs-of-sine-cosine-tangent/v/we-graph-domain-and-range-of-sine-function,sjUhr0HkLUg,sine,
trigonometry,Similarity To Define Sine Cosine And Tangent,https://www.khanacademy.org/math/trigonometry/trigonometry-right-triangles/intro-to-the-trig-ratios/v/similarity-to-define-sine-cosine-and-tangent,QuZMXVJNLCo,"aa similarity, cosine, sas similarity, similarity of triangles, similarity postulates, similarity ratio, sine, tangent, tangent line, triangle similarity",
trigonometry,Introduction To Radians,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/intro-to-radians-trig/v/introduction-to-radians,EnwWxMZVBeg,golden ratio construction,
trigonometry,Interpreting Solutions Of Trigonometric Equations,https://www.khanacademy.org/math/trigonometry/trig-equations-and-identities/solving-sinusoidal-models/v/interpreting-solutions-of-trigonometric-equations,c-VkOXIGTqU,"equation of lines in slope intercept form, linear equations, solving linear equations review, systems of equations, trigonometric identities, trigonometric ratio, trigonometric ratios",
trigonometry,Example Graphing Y 3Sin X 2,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/graphing-sinusoids/v/example-graphing-y-3sin-x-2,-Si4W4KyeMw,"x, y",
trigonometry,Law Of Sines,https://www.khanacademy.org/math/trigonometry/trig-with-general-triangles/law-of-sines/v/law-of-sines,VjmFKle7xIw,"law of cosines, law of reflection, law of sines",
trigonometry,Example Trig To Solve The Sides And Angles Of A Right Triangle,https://www.khanacademy.org/math/trigonometry/trigonometry-right-triangles/trig-solve-for-a-side/v/example-trig-to-solve-the-sides-and-angles-of-a-right-triangle,l5VbdqRjTXc,"30-60-90 triangle, acute triangle, altitude of a triangle, angles of depression, angles of elevation, isosceles right triangle, isosceles triangle, median of a triangle, naming angles, obtuse triangle, right, right angle, right triangle, scalene triangle, solving for missing sides and angles of a right triangle, triangle, triangle angle sum, trig, writing the ratio given sides of a right triangle",
trigonometry,Law Of Cosines Word Problem,https://www.khanacademy.org/math/trigonometry/trig-with-general-triangles/solving-general-triangles/v/law-of-cosines-word-problem,6kGi1dvGZNY,"law of cosines, law of sines",
trigonometry,Unit Circle Definition Of Trig Functions 1,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/unit-circle-definition-of-trig-functions/v/unit-circle-definition-of-trig-functions-1,1m9p9iubMLU,"circle, circle area, circular functions, equation of a circle, graphing trig functions, inverse trig functions, locus definition of conics, reciprocal trig functions, trig, unit circle",
trigonometry,Angle To Aim To Get Alien,https://www.khanacademy.org/math/trigonometry/trigonometry-right-triangles/modeling-with-right-triangles/v/angle-to-aim-to-get-alien,aHzd-u35LuA,"angle, right angle, triangle angle sum",
trigonometry,Sine Angle Addition 2,https://www.khanacademy.org/math/trigonometry/trig-equations-and-identities/using-trig-identities/v/sine-angle-addition-2,2RbKfRfzD-M,"angle, angle addition postulate, angle of rotation, inscribed angle, right angle, sine",
trigonometry,We Amplitude And Period,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/xfefa5515:transforming-sinusoidal-graphs/v/we-amplitude-and-period,SBqnRja4CW4,,
trigonometry,Sine Solutions,https://www.khanacademy.org/math/trigonometry/trig-equations-and-identities/xfefa5515:sinusoidal-equations/v/sine-solutions,NC7iWEQ9Kug,"dilations, line of reflection, sine, translations",
trigonometry,Interpreting Trig Graphs In Context,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/xfefa5515:sinusoidal-models/v/interpreting-trig-graphs-in-context,7q9eHwP2Smw,trig,
trigonometry,2003 Aime Ii Problem 11 Avi,https://www.khanacademy.org/math/trigonometry/trig-equations-and-identities/challenge-trig-problems/v/2003-aime-ii-problem-11-avi,smtrrefmC40,,
trigonometry,Midline Amplitude Period,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/xfefa5515:amplitude-midline-and-period/v/midline-amplitude-period,s4cLM0l1gd4,,
trigonometry,Pythagorean Trig Identity From Unit Circle,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/pythagorean-identity/v/pythagorean-trig-identity-from-unit-circle,n0DLSIOYBsQ,"circle, circle area, pythagorean theorem, trig, unit circle",
trigonometry,Tau Versus Pi,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/long-live-tau/v/tau-versus-pi,1jDDfkKKgmc,,
trigonometry,Cosine Sine And Tangent Of 6 And 3,https://www.khanacademy.org/math/trigonometry/unit-circle-trig-func/xfefa5515:special-trigonometric-values-in-the-first-quadrant/v/cosine-sine-and-tangent-of-6-and-3,Tt_ATh5mCGw,"cosine, sine, tangent, tangent line",
trigonometry,Pythagorean Trig Identity From Soh Cah Toa,https://www.khanacademy.org/math/trigonometry/trigonometry-right-triangles/sine-and-cosine-of-complementary-angles/v/pythagorean-trig-identity-from-soh-cah-toa,HnDvUaVjQ1I,"history of pythagorean theorem, pythagorean theorem, soh cah toa, trig",
statistics-probability,Geometric Random Variables Introduction,https://www.khanacademy.org/math/statistics-probability/random-variables-stats-library/random-variables-geometric/v/geometric-random-variables-introduction,IVlzp8g1McE,geometric proofs,
statistics-probability,Introduction To Combinations,https://www.khanacademy.org/math/statistics-probability/counting-permutations-and-combinations/combinations-lib/v/introduction-to-combinations,iKy-d5_erhI,,
statistics-probability,Introduction To Type I And Type Ii Errors,https://www.khanacademy.org/math/statistics-probability/significance-tests-one-sample/error-probabilities-and-power/v/introduction-to-type-i-and-type-ii-errors,Hdbbx7DIweQ,,
statistics-probability,Mean Of Sum And Difference Of Random Variables,https://www.khanacademy.org/math/statistics-probability/random-variables-stats-library/combine-random-variables/v/mean-of-sum-and-difference-of-random-variables,RYSN1CARHtE,,
statistics-probability,Squared Error Of Regression Line,https://www.khanacademy.org/math/statistics-probability/describing-relationships-quantitative-data/more-on-regression/v/squared-error-of-regression-line,6OvhLPS7rj4,line,
statistics-probability,Experimental Versus Theoretical Probability Simulation,https://www.khanacademy.org/math/statistics-probability/probability-library/randomness-probability-and-simulation/v/experimental-versus-theoretical-probability-simulation,Nos-xOCpQqg,,
statistics-probability,Experimental Probability,https://www.khanacademy.org/math/statistics-probability/probability-library/experimental-probability-lib/v/experimental-probability,RdehfQJ8i_0,,
statistics-probability,Constructing Scatter Plot,https://www.khanacademy.org/math/statistics-probability/describing-relationships-quantitative-data/introduction-to-scatterplots/v/constructing-scatter-plot,sHbX58y5D4U,"construct parallel lines, construct regular polygon, constructive proofs, golden ratio construction, proof by construction",
statistics-probability,Introduction To Dependent Probability,https://www.khanacademy.org/math/statistics-probability/probability-library/multiplication-rule-dependent/v/introduction-to-dependent-probability,VjLEoo3hIoM,,
statistics-probability,T Statistic Confidence Interval,https://www.khanacademy.org/math/statistics-probability/confidence-intervals-one-sample/old-confidence-interval-videos/v/t-statistic-confidence-interval,hV4pdjHCKuA,,
statistics-probability,Frequency Table Independent Events,https://www.khanacademy.org/math/statistics-probability/inference-categorical-data-chi-square-tests/chi-square-tests-for-homogeneity-and-association-independence/v/frequency-table-independent-events,TQJQeTpH_lw,,
statistics-probability,Shapes Of Distributions,https://www.khanacademy.org/math/statistics-probability/displaying-describing-data/comparing-features-distributions/v/shapes-of-distributions,2oJldeE4JcU,"distributive property, distributive property equations, systems of equations",
statistics-probability,Sampling Distribution Of Sample Proportion Part 1,https://www.khanacademy.org/math/statistics-probability/sampling-distributions-library/sample-proportions/v/sampling-distribution-of-sample-proportion-part-1,Br067hrasc8,proportion,
statistics-probability,Z Table For Proportion Below,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/normal-distribution-calculation/v/z-table-for-proportion-below,Fo4kitkFB3I,proportion,
statistics-probability,Another Simulation Giving Evidence That N 1 Gives Us An Unbiased Estimate Of Variance,https://www.khanacademy.org/math/statistics-probability/summarizing-quantitative-data/more-on-standard-deviation/v/another-simulation-giving-evidence-that-n-1-gives-us-an-unbiased-estimate-of-variance,F2mfEldxsPI,,
